id,영업상태,상세주소,약국명,위도,경도
PHMH320173040033087500002,영업/정상,서울특별시 광진구 긴고랑로36길 71 1층 (중곡동),씨유 중곡중앙점,208048.168292018,450496.118318739
PHMH320173040033087500008,영업/정상,서울특별시 광진구 아차산로36길 5 1층 3호 (자양동 건국대학교동문회관),GS25건대동문회관,206520.876652813,448451.162604521
PHMH320123040033087500084,영업/정상,서울특별시 광진구 동일로30길 28 (화양동),GS25 광진파크,206015.856576215,449471.601387885
PHMH320123040033087500085,영업/정상,서울특별시 광진구 광나루로56길 63 1층 114호 (구의동 프라임프라자상가),세븐일레븐 강변프라임점,208558.286631653,448353.905156369
PHMH320123040033087500087,영업/정상,서울특별시 광진구 뚝섬로 599 1층 (자양동),세븐일레븐 광진자양점,206696.248352292,447874.278022333
PHMH320123040033087500090,영업/정상,서울특별시 광진구 아차산로 241 104호 (화양동 연한빌딩),씨유 건대화양점,206131.315540787,448712.391439589
PHMH320153040033087500019,영업/정상,서울특별시 광진구 자양로 281 1층 (구의동 누리빌딩),(주)코리아세븐 구의아차산점,208013.281240358,449873.038603781
PHMH320153040033087500020,영업/정상,서울특별시 광진구 면목로 79 (중곡동),씨유 광진중곡점,206851.323943254,450957.94611025
PHMH320153040033087500021,영업/정상,서울특별시 광진구 군자로 18 (화양동),지에스25 화양행운점,206233.796488217,449188.409113734
PHMH320123040033087500126,영업/정상,서울특별시 광진구 용마산로 93 (중곡동),세븐일레븐 중곡대원여고점,207618.304552423,451073.496567071
PHMH320123040033087500128,영업/정상,서울특별시 광진구 능동로19길 9 (화양동),세븐일레븐 화양점,206397.951191777,449409.765652115
PHMH320123040033087500129,영업/정상,서울특별시 광진구 능동로 110 (화양동 21스타시티영존101),세븐일레븐 스타시티영존점,206241.82019349,448715.06998929
PHMH320123040033087500131,영업/정상,서울특별시 광진구 광나루로24길 13 (화양동),세븐일레븐 건국대점,206690.501241418,449284.845261692
PHMH320123040033087500132,영업/정상,서울특별시 광진구 동일로 44-10 1층 (자양동),세븐일레븐 노유점,205359.546199006,448247.458250525
PHMH320123040033087500134,영업/정상,서울특별시 광진구 천호대로 573 1층 (중곡동),GS25 군자행복점,207161.455859795,450484.386089347
PHMH320173040033087500022,영업/정상,서울특별시 광진구 자양로18길 65 1층 (구의동),GS25 광진구의점,207630.29254126,448462.68704503
PHMH320173040033087500023,영업/정상,서울특별시 광진구 광나루로17길 10 1층 (군자동),GS25 화양세종점,206369.212427896,449543.172023494
PHMH320173040033087500024,영업/정상,서울특별시 광진구 능동로32길 11 1층 (능동),CU능동사거리점,206943.440041413,450332.372452532
PHMH320173040033087500026,영업/정상,서울특별시 광진구 천호대로 562 1층 102호 (능동),GS25광진군자역,207028.744279498,450469.032288253
PHMH320123040033087500104,영업/정상,서울특별시 광진구 광나루로36길 28 (구의동),GS25 구의동국점,207558.307678239,449054.610498764
PHMH320123040033087500105,영업/정상,서울특별시 광진구 광나루로54길 83 101호 (구의동 신진파크빌),씨유 구의공원점,208277.000267767,448381.969172681
PHMH320123040033087500111,영업/정상,서울특별시 광진구 뚝섬로62길 12 1층 (자양동),씨유 자양뚝섬길점,207684.835687095,447819.723912907
PHMH320123040033087500059,영업/정상,서울특별시 광진구 동일로30길 52 (화양동),세븐일레븐 화양리점,206136.313460939,449461.628618281
PHMH320123040033087500061,영업/정상,서울특별시 광진구 강변역로4길 34 101호 (구의동),씨유 광진하이엘점,208080.912100162,447993.12681343
PHMH320163040033087500061,영업/정상,서울특별시 광진구 천호대로136길 16 1층 101호 (구의동 힐링아트),CU구의푸른점,207988.711475528,449614.25169368
PHMH320143040033087500033,영업/정상,서울특별시 광진구 동일로66길 9 (중곡동),GS25 광진대성점,206628.221119147,451056.131431433
PHMH320143040033087500034,영업/정상,서울특별시 광진구 아차산로 355 105호 (자양동),GS25 광진타워점,207202.136637434,448365.660089296
PHMH320143040033087500035,영업/정상,서울특별시 광진구 뚝섬로34길 67 B동 103호 (자양동 광진트라팰리스),GS25 광진팰리스점,205936.166700054,447740.595068393
PHMH320153040033087500002,영업/정상,서울특별시 광진구 능동로59길 31 (중곡동),씨유 중곡한성점,207357.421085258,451825.378394178
PHMH320153040033087500003,영업/정상,서울특별시 광진구 능동로19길 35 지하1층 B102호 (화양동 광진코지웰),이마트24 광진코지웰점,206278.982112971,449425.131943862
PHMH320123040033087500117,영업/정상,서울특별시 광진구 자양로 87 1층 (자양동),세븐일레븐 자양으뜸2호점,207320.173414544,448158.31682954
PHMH320123040033087500118,영업/정상,서울특별시 광진구 자양로18길 26 (구의동),코리아세븐 구의3호점,207451.978559216,448383.349035758
PHMH320173040033087500038,영업/정상,서울특별시 광진구 자양로 234 1층 (구의동),CU 자양로점,207738.082768929,449472.71909597
PHMH320173040033087500042,영업/정상,서울특별시 광진구 광나루로 355 1층 (군자동),이마트24 광진군자점,206058.296864707,449571.093213716
PHMH320173040033087500045,영업/정상,서울특별시 광진구 구의로4길 39 1층 (구의동),씨유(CU)광진구의로점,208034.677328447,448701.228439706
PHMH320173040033087500046,영업/정상,서울특별시 광진구 긴고랑로7길 105 1층 (중곡동),GS25 광진동양점,207125.182468088,451735.206985206
PHMH320173040033087500047,영업/정상,서울특별시 광진구 동일로34길 17 1층 (군자동),GS25 군자본점,206077.571511991,449746.896387538
PHMH320173040033087500052,영업/정상,서울특별시 광진구 용마산로21길 34 1층 (중곡동),GS25 중곡마루,207490.534740326,451232.386562139
PHMH320173040033087500060,영업/정상,서울특별시 광진구 천호대로120길 15 (능동)[*미고시],CU능동빌리지점,207585.780544461,450131.919912941
PHMH320173040033087500062,영업/정상,서울특별시 광진구 자양로15길 51-1 1층 (자양동 진덕빌딩),CU자양진덕점,207065.317598467,448097.298373105
PHMH320173040033087500064,영업/정상,서울특별시 광진구 동일로 178 105호 (화양동),GS25광진캠퍼스점,205926.271282258,449507.22510766
PHMH320183040033087500001,영업/정상,서울특별시 광진구 구의로 25 1층 (구의동),(주)코리아세븐 구의그랜드점,207836.195769156,448672.809427842
PHMH320183040033087500004,영업/정상,서울특별시 광진구 아차산로21길 47 화양동현대아파트 (화양동),건대 미니스톱 건대현대점,205749.287162088,449140.532278708
PHMH320183040033087500007,영업/정상,서울특별시 광진구 긴고랑로25길 29 종호빌딩 1층 (중곡동),씨유 중곡오거리점,207551.031843332,451065.671267248
PHMH320183040033087500008,영업/정상,서울특별시 광진구 자양로11길 11-1 1층 (자양동),GS25 자양타운점,207299.880251268,448040.154963409
PHMH320183040033087500009,영업/정상,서울특별시 광진구 능동로 18 1층 104호 (자양동 이튼타워리버3차),씨유(CU)뚝섬나들목점,205945.98820137,447862.351973505
PHMH320183040033087500010,영업/정상,서울특별시 광진구 답십리로86길 16 (중곡동),GS25광진타운빌,207383.356799951,452014.915519636
PHMH320183040033087500011,영업/정상,서울특별시 광진구 아차산로 345 122호 (자양동),CU자양팰리스점,207135.958384677,448386.668907366
PHMH320183040033087500012,영업/정상,서울특별시 광진구 천호대로115길 9 1층 (중곡동),CU 중곡 스미점,207299.157944909,450459.872733817
PHMH320183040033087500013,영업/정상,서울특별시 광진구 동일로72길 9 1층 (중곡동),씨유 중곡중마점,206840.502858214,451543.174223077
PHMH320183040033087500020,영업/정상,서울특별시 광진구 면목로 161 중곡빌딩 1층 (중곡동),씨유 중곡대성점,207176.529121066,451719.329086886
PHMH320133040033087500009,영업/정상,서울특별시 광진구 아차산로78길 182 (광장동),GS25 광나루점,209466.623798475,449489.33327025
PHMH320133040033087500011,영업/정상,서울특별시 광진구 뚝섬로50길 16 (자양동),세븐일레븐 자양한양점,206825.366908809,447724.963808933
PHMH320123040033087500024,영업/정상,서울특별시 광진구 동일로22길 25 (화양동),씨유 화양사랑점,205747.182162428,448899.36509299
PHMH320133040033087500044,영업/정상,서울특별시 광진구 용마산로 116 (중곡동),㈜코리아세븐 중곡2호점,207624.210034108,451310.556345596
PHMH320133040033087500047,영업/정상,서울특별시 광진구 능동로35길 41 (군자동),GS25 군자중앙점,206715.163962974,450559.947859031
PHMH320133040033087500049,영업/정상,서울특별시 광진구 긴고랑로22길 23 (중곡동),GS25 중곡제일점,207357.360762162,450864.063355544
PHMH320133040033087500050,영업/정상,서울특별시 광진구 동일로18길 78 (자양동),토마토24 노유제일,205845.235477102,448487.468509742
PHMH320183040033087500022,영업/정상,서울특별시 광진구 뚝섬로34길 25-19 상가동 1층 101호 (자양동 자양10차현대홈타운),CU자양태성점,206161.555627037,447913.607015654
PHMH320183040033087500023,영업/정상,서울특별시 광진구 능동로36길 22(능동),(주)코리아세븐 능동시티점,207021.629806995,450407.312260836
PHMH320123040033087500029,영업/정상,서울특별시 광진구 긴고랑로22길 52 (중곡동),씨유 중곡2동점,207276.600790023,450750.292657683
PHMH320143040033087500004,영업/정상,서울특별시 광진구 동일로18길 11 (자양동 광우빌딩),씨유 자양리안점,205548.689811343,448653.085751205
PHMH320123040033087500064,영업/정상,서울특별시 광진구 광나루로 635 104호 (광장동 현대3단지상가),씨유 광장점,208800.101397208,448806.93718843
PHMH320123040033087500065,영업/정상,서울특별시 광진구 천호대로 576 (능동),세븐일레븐 군자가구거리점,207160.189487314,450403.116877344
PHMH320123040033087500067,영업/정상,서울특별시 광진구 아차산로73길 48 (광장동),씨유 광진광장점,208983.029669843,449392.956808326
PHMH320123040033087500068,영업/정상,서울특별시 광진구 동일로26길 16 1층 (화양동),GS25 화양동해점,205830.008908641,449221.973194403
PHMH320123040033087500069,영업/정상,서울특별시 광진구 광나루로14길 27 (화양동),세븐일레븐 화양공원점,205986.52735983,449412.47397609
PHMH320183040033087500025,영업/정상,서울특별시 광진구 자양번영로 11 1층 104105호 (자양동),지에스25자양번영로점,206533.049484886,447609.765976299
PHMH320183040033087500026,영업/정상,서울특별시 광진구 뚝섬로 669 (자양동),세븐일레븐 자양성자,207336.17372163,447745.279062442
PHMH320183040033087500028,영업/정상,서울특별시 광진구 구의로 10 1층 (구의동),(주)코리아세븐 구의스타점,207836.552906869,448503.379070146
PHMH320133040033087500022,영업/정상,서울특별시 광진구 아차산로 633 지하1층 (광장동),씨유 광장워커힐점,209437.537839672,449664.501091368
PHMH320123040033087500036,영업/정상,서울특별시 광진구 능동로 442 (중곡동),씨스페이스 중곡2점,207504.349325811,451752.096352624
PHMH320123040033087500039,영업/정상,서울특별시 광진구 긴고랑로 41-1 (중곡동),GS25 중곡센타점,207104.282223963,451188.087003607
PHMH320143040033087500008,영업/정상,서울특별시 광진구 아차산로40길 24 (자양동),씨유 자양사랑점,206832.760161448,448262.172588965
PHMH320123040033087500063,영업/정상,서울특별시 광진구 능동로 373 (중곡동),세븐일레븐 중곡용마점,207198.940018082,451163.701831876
PHMH320173040033087500057,영업/정상,서울특별시 광진구 자양로 116 1층 116호 (구의동),CU 광진웰츠점,207342.766106556,448444.754635481
PHMH320163040033087500062,영업/정상,서울특별시 광진구 영화사로3가길 25 1층 (중곡동),미니스톱 신아차산입구점,208205.482294968,450575.652019039
PHMH320173040033087500055,영업/정상,서울특별시 광진구 능동로13길 70-1 1층 (화양동),씨유 화양대박점,206047.289736123,449180.545620281
PHMH320183040033087500044,영업/정상,서울특별시 광진구 자양로50길 18 1층 (구의동),지에스25광진아차산점,208175.458212907,449968.079850345
PHMH320183040033087500051,영업/정상,서울특별시 광진구 아차산로40길 62 1층 (자양동),지에스(GS)25 자양우리점,206779.283129151,448082.195703712
