gid,구이름,lon,lat,심야약국,전체약국,응급실,상비의약품,경찰서,고위험군,총인구,구가중치
ㅼ_4446,구로구,126.8719696,37.5161203,0,5,0,8,0,7934.0,26422.0,2
ㅼ_4241,구로구,126.8497301,37.47093233,0,0,0,0,0,,,2
ㅼ_4141,구로구,126.8384217,37.47086956,0,0,0,0,0,,,2
ㅼ_4743,구로구,126.9061297,37.48925639,0,26,2,21,1,7862.0,11612.0,2
ㅼ_4041,구로구,126.8271134,37.4708057,0,0,0,0,0,,,2
ㅼ_4646,구로구,126.8946002,37.51623847,0,14,0,13,1,6488.0,17623.0,2
ㅼ_4543,금천구,126.8835073,37.48914051,0,26,1,26,0,8211.0,445.0,2
ㅼ_4740,금천구,126.9063436,37.46221674,0,15,0,10,0,9960.0,30820.0,2
ㅼ_4839,금천구,126.9177207,37.45325974,0,3,0,1,1,6283.0,16969.0,2
ㅼ_4638,금천구,126.8951816,37.44413292,0,0,0,4,0,1592.0,4750.0,2
ㅼ_4741,금천구,126.9062724,37.47122997,0,8,0,6,1,6410.0,19974.0,2
ㅼ_4742,금천구,126.9062011,37.48024319,0,16,1,26,0,8784.0,13245.0,2
ㅼ_4542,금천구,126.8835813,37.48012734,1,17,0,22,1,1308.0,2013.0,2
ㅼ_4739,금천구,126.9064149,37.45320349,1,35,0,24,0,9536.0,28995.0,2
ㅼ_4539,금천구,126.8838033,37.45308776,0,1,0,1,0,688.0,1798.0,2
ㅼ_4642,금천구,126.8948912,37.48018581,0,23,0,39,1,4223.0,10342.0,2
ㅼ_4838,금천구,126.9177906,37.44424646,0,1,0,0,0,1904.0,5617.0,2
ㅼ_4442,금천구,126.8722715,37.48006779,0,1,0,5,0,111.0,1994.0,2
ㅼ_4641,금천구,126.8949638,37.47117261,0,16,0,28,0,5727.0,24737.0,2
ㅼ_4738,금천구,126.9064861,37.44419023,0,8,0,6,0,5477.0,15846.0,2
ㅼ_4443,금천구,126.8721961,37.48908094,0,3,0,4,0,3197.0,0.0,2
ㅼ_4540,금천구,126.8837293,37.46210097,0,2,0,3,0,1735.0,4625.0,2
ㅼ_4541,금천구,126.8836553,37.47111416,0,1,0,13,0,383.0,2446.0,2
ㅼ_4640,금천구,126.8950365,37.46215939,0,8,0,24,1,8262.0,26691.0,2
ㅼ_4737,금천구,126.9065573,37.43517696,0,0,0,1,0,949.0,2613.0,2
ㅼ_4639,금천구,126.8951091,37.45314617,0,6,1,16,1,3447.0,11220.0,2
ㅼ_4939,금천구,126.9290266,37.4533149,0,0,0,0,0,,0.0,2
ㅼ_4840,금천구,126.9176508,37.462273,0,5,0,5,1,5732.0,1209.0,2
ㅼ_4837,금천구,126.9178604,37.43523317,0,0,0,0,0,,,2
ㅼ_4637,금천구,126.8952542,37.43511967,0,0,0,0,0,,,2
ㅼ_4441,금천구,126.8723469,37.47105463,0,0,0,0,0,,,2
ㅼ_4938,금천구,126.9290951,37.44430161,0,0,0,0,0,,,2
ㅼ_6359,노원구,127.0863169,37.63424092,1,8,0,0,0,,0.0,1
ㅼ_6165,노원구,127.0633332,37.68823821,0,0,0,0,0,,50.0,1
ㅼ_6360,노원구,127.0862669,37.64325414,0,2,0,1,0,1749.0,6906.0,1
ㅼ_6364,노원구,127.0860667,37.67930687,0,0,0,1,0,143.0,314.0,1
ㅼ_6157,노원구,127.0637552,37.61613284,0,10,0,12,0,10152.0,9610.0,1
ㅼ_5958,노원구,127.0410384,37.62506008,0,7,0,11,0,6972.0,431.0,1
ㅼ_6260,노원구,127.074932,37.64321384,0,4,0,7,0,7415.0,22736.0,1
ㅼ_6257,노원구,127.075086,37.61617418,0,16,0,31,0,8036.0,16691.0,1
ㅼ_6560,노원구,127.1089367,37.64333146,0,0,0,1,0,11.0,81.0,1
ㅼ_6158,노원구,127.0637026,37.62514606,0,9,0,9,0,7913.0,24060.0,1
ㅼ_6357,노원구,127.0864167,37.61621444,0,3,0,7,1,7006.0,19650.0,1
ㅼ_6264,노원구,127.0747264,37.67926653,0,0,0,0,0,,120.0,1
ㅼ_6162,노원구,127.0634917,37.6611988,0,19,0,29,1,11566.0,36685.0,1
ㅼ_6164,노원구,127.0633861,37.67922509,0,0,0,0,0,694.0,1916.0,1
ㅼ_6058,노원구,127.0523705,37.62510361,0,9,0,11,1,7825.0,4346.0,1
ㅼ_5959,노원구,127.040983,37.63407326,0,7,0,12,0,8306.0,11130.0,1
ㅼ_6163,노원구,127.0634389,37.67021195,0,1,0,3,0,5397.0,17753.0,1
ㅼ_6365,노원구,127.0860167,37.68832002,0,0,0,0,0,,6.0,1
ㅼ_6262,노원구,127.0748292,37.66124021,0,21,0,17,0,11699.0,35198.0,1
ㅼ_6063,노원구,127.0520999,37.67016944,0,15,0,15,0,11293.0,7361.0,1
ㅼ_6263,노원구,127.0747778,37.67025338,0,5,0,8,1,4121.0,11106.0,1
ㅼ_6559,노원구,127.1089839,37.63431822,0,0,0,0,0,19.0,45.0,1
ㅼ_6062,노원구,127.0521541,37.6611563,0,6,0,4,0,7780.0,13215.0,1
ㅼ_6160,노원구,127.0635972,37.64317246,0,12,0,12,1,10478.0,31375.0,1
ㅼ_6061,노원구,127.0522082,37.65214315,0,11,0,14,1,6537.0,15045.0,1
ㅼ_6057,노원구,127.0524245,37.61609041,0,12,0,12,0,6440.0,17178.0,1
ㅼ_6362,노원구,127.0861669,37.66128053,0,0,0,0,0,,0.0,1
ㅼ_6064,노원구,127.0520458,37.67918256,0,9,0,15,1,9899.0,9142.0,1
ㅼ_6363,노원구,127.0861168,37.67029371,0,3,0,0,0,3472.0,9841.0,1
ㅼ_6258,노원구,127.0750347,37.62518742,0,23,0,37,1,9593.0,32678.0,1
ㅼ_6358,노원구,127.0863668,37.62522769,0,4,1,6,0,7119.0,23060.0,1
ㅼ_6259,노원구,127.0749834,37.63420064,0,9,1,3,0,3551.0,12970.0,1
ㅼ_6065,노원구,127.0519915,37.68819567,0,3,0,3,1,4686.0,9082.0,1
ㅼ_6458,노원구,127.097699,37.62526687,0,0,0,0,0,62.0,267.0,1
ㅼ_6261,노원구,127.0748806,37.65222703,0,16,0,17,1,11191.0,40228.0,1
ㅼ_6361,노원구,127.0862169,37.65226734,0,3,0,0,0,2205.0,8031.0,1
ㅼ_6060,노원구,127.0522623,37.64312999,0,1,0,5,0,3712.0,9479.0,1
ㅼ_6161,노원구,127.0635444,37.65218564,1,42,1,25,1,7972.0,26704.0,1
ㅼ_6059,노원구,127.0523164,37.63411681,0,4,0,8,0,2897.0,8025.0,1
ㅼ_6159,노원구,127.0636499,37.63415927,0,11,0,13,1,12172.0,37805.0,1
ㅼ_6457,노원구,127.0977475,37.61625361,0,11,1,2,1,3485.0,10390.0,1
ㅼ_6460,노원구,127.0976018,37.64329334,0,0,0,0,0,,,1
ㅼ_6461,노원구,127.0975531,37.65230656,0,0,0,0,0,,,1
ㅼ_6266,노원구,127.0746234,37.69729279,0,0,0,0,0,,,1
ㅼ_6459,노원구,127.0976504,37.63428011,0,0,0,0,0,,,1
ㅼ_6166,노원구,127.0632804,37.69725132,0,0,0,0,0,,,1
ㅼ_6464,노원구,127.0974071,37.67934613,0,0,0,0,0,,,1
ㅼ_6463,노원구,127.0974558,37.67033296,0,0,0,0,0,,,1
ㅼ_5960,노원구,127.0409275,37.64308642,0,9,0,9,0,8459.0,26733.0,1
ㅼ_6366,노원구,127.0859665,37.69733316,0,0,0,0,0,,,1
ㅼ_6462,노원구,127.0975045,37.66131977,0,0,0,0,0,,,1
ㅼ_6558,노원구,127.1090311,37.62530496,0,0,0,0,0,,,1
ㅼ_6557,노원구,127.1090783,37.61629169,0,0,0,1,0,3613.0,9805.0,1
ㅼ_6465,노원구,127.0973584,37.68835929,0,0,0,0,0,,,1
ㅼ_6265,노원구,127.0746749,37.68827966,0,0,0,0,0,,,1
ㅼ_5766,도봉구,127.0179083,37.69707455,0,0,0,0,0,,0.0,1
ㅼ_5966,도봉구,127.0405943,37.69716512,0,0,0,0,0,,32.0,1
ㅼ_6060,도봉구,127.0522623,37.64312999,0,1,0,5,0,3712.0,9479.0,1
ㅼ_5765,도봉구,127.0179667,37.6880615,0,0,0,0,0,,0.0,1
ㅼ_5863,도봉구,127.0294221,37.67008114,0,1,0,9,0,2912.0,8598.0,1
ㅼ_5960,도봉구,127.0409275,37.64308642,0,9,0,9,0,8459.0,26733.0,1
ㅼ_5864,도봉구,127.0293652,37.67909423,0,0,0,0,0,42.0,99.0,1
ㅼ_5962,도봉구,127.0408166,37.66111271,1,20,0,16,2,10912.0,33099.0,1
ㅼ_5965,도봉구,127.0406499,37.68815204,0,2,0,6,0,2308.0,5985.0,1
ㅼ_6064,도봉구,127.0520458,37.67918256,0,9,0,15,1,9899.0,9142.0,1
ㅼ_5961,도봉구,127.0408721,37.65209957,1,12,0,19,0,9589.0,29128.0,1
ㅼ_5963,도봉구,127.040761,37.67012583,0,14,0,26,0,8634.0,24925.0,1
ㅼ_5964,도봉구,127.0407055,37.67913894,0,4,0,10,1,4140.0,10721.0,1
ㅼ_6065,도봉구,127.0519915,37.68819567,0,3,0,3,1,4686.0,9082.0,1
ㅼ_5860,도봉구,127.0295928,37.64304177,0,16,2,32,3,9637.0,14715.0,1
ㅼ_5764,도봉구,127.018025,37.67904844,0,0,0,0,0,,0.0,1
ㅼ_5865,도봉구,127.0293083,37.68810732,0,0,0,0,0,,16.0,1
ㅼ_5959,도봉구,127.040983,37.63407326,0,7,0,12,0,8306.0,11130.0,1
ㅼ_5762,도봉구,127.0181415,37.66102226,0,4,0,5,0,3956.0,8525.0,1
ㅼ_5761,도봉구,127.0181998,37.65200915,0,11,0,10,0,5630.0,11675.0,1
ㅼ_5861,도봉구,127.0295359,37.65205491,0,11,0,17,0,8639.0,26727.0,1
ㅼ_5862,도봉구,127.029479,37.66106803,0,10,0,21,1,12995.0,37780.0,1
ㅼ_6063,도봉구,127.0520999,37.67016944,0,15,0,15,0,11293.0,7361.0,1
ㅼ_5859,도봉구,127.0296496,37.63402862,1,31,0,13,1,6041.0,119.0,1
ㅼ_6061,도봉구,127.0522082,37.65214315,0,11,0,14,1,6537.0,15045.0,1
ㅼ_6062,도봉구,127.0521541,37.6611563,0,6,0,4,0,7780.0,13215.0,1
ㅼ_5664,도봉구,127.0066848,37.67900155,0,0,0,0,0,,,1
ㅼ_5866,도봉구,127.0292513,37.69712038,0,0,0,0,0,,,1
ㅼ_5665,도봉구,127.0066251,37.6880146,0,0,0,0,0,,,1
ㅼ_5666,도봉구,127.0065654,37.69702763,0,0,0,0,0,,,1
ㅼ_6066,도봉구,127.0519373,37.69720877,0,0,0,0,0,,,1
ㅼ_5763,도봉구,127.0180833,37.67003536,0,0,0,0,0,,,1
ㅼ_5661,도봉구,127.0068637,37.65196231,0,0,0,7,0,1464.0,,1
ㅼ_6051,동대문구,127.0527482,37.56201088,0,9,0,14,1,4162.0,12576.0,2
ㅼ_5954,동대문구,127.0412599,37.58900723,0,10,0,8,1,6243.0,784.0,2
ㅼ_6156,동대문구,127.0638079,37.60711961,1,17,0,13,0,8730.0,18364.0,2
ㅼ_6255,동대문구,127.0751885,37.59814768,0,17,0,21,1,7719.0,22364.0,2
ㅼ_6154,동대문구,127.0639131,37.5890931,0,11,1,8,0,6514.0,22963.0,2
ㅼ_6054,동대문구,127.0525865,37.58905071,0,24,0,34,2,7001.0,26605.0,2
ㅼ_5953,동대문구,127.0413152,37.57999398,0,81,0,15,1,5646.0,15305.0,2
ㅼ_5955,동대문구,127.0412046,37.59802046,0,6,0,5,0,6585.0,19426.0,2
ㅼ_5752,동대문구,127.0187228,37.57089056,0,17,0,38,1,7136.0,12383.0,2
ㅼ_6055,동대문구,127.0525325,37.59806395,0,2,1,22,0,1170.0,,2
ㅼ_5952,동대문구,127.0413705,37.57098072,0,10,0,10,1,6770.0,8969.0,2
ㅼ_6251,동대문구,127.0753933,37.56209449,0,8,0,24,0,6323.0,611.0,2
ㅼ_5753,동대문구,127.0186648,37.57990379,0,12,0,25,1,8913.0,12733.0,2
ㅼ_6053,동대문구,127.0526404,37.58003744,0,17,1,21,1,8264.0,24214.0,2
ㅼ_6152,동대문구,127.0640182,37.57106653,0,19,0,42,1,12348.0,36397.0,2
ㅼ_5854,동대문구,127.0299333,37.58896266,0,8,1,24,0,1341.0,4797.0,2
ㅼ_6252,동대문구,127.0753422,37.57110781,1,18,0,18,1,11284.0,3334.0,2
ㅼ_6256,동대문구,127.0751373,37.60716094,0,8,0,19,0,7865.0,23122.0,2
ㅼ_5853,동대문구,127.02999,37.57994943,0,19,0,26,0,5508.0,2745.0,2
ㅼ_6153,동대문구,127.0639657,37.58007982,0,13,0,13,1,7591.0,21964.0,2
ㅼ_6151,동대문구,127.0640708,37.56205323,0,15,0,29,0,3909.0,2124.0,2
ㅼ_5852,동대문구,127.0300466,37.57093618,0,16,1,17,1,7866.0,15620.0,2
ㅼ_6052,동대문구,127.0526944,37.57102417,0,15,0,24,1,9808.0,404.0,2
ㅼ_6253,동대문구,127.075291,37.58012111,0,6,0,12,2,8072.0,6010.0,2
ㅼ_6155,동대문구,127.0638605,37.59810636,0,18,0,14,1,6999.0,,2
ㅼ_6254,동대문구,127.0752398,37.5891344,0,13,0,28,1,7093.0,23260.0,2
ㅼ_5146,동작구,126.9511771,37.51651491,0,4,0,2,1,1151.0,,2
ㅼ_5344,동작구,126.9739346,37.49859136,0,0,0,1,0,404.0,1089.0,2
ㅼ_5243,동작구,126.9626864,37.48952716,0,8,0,9,0,11067.0,14017.0,2
ㅼ_4844,동작구,126.917371,37.49832592,0,12,0,16,2,8855.0,16408.0,2
ㅼ_5045,동작구,126.939929,37.50744858,0,23,0,21,1,9623.0,30289.0,2
ㅼ_5143,동작구,126.951375,37.48947517,0,18,1,16,0,13221.0,4243.0,2
ㅼ_5245,동작구,126.9625572,37.5075537,1,23,1,10,0,6381.0,,2
ㅼ_5343,동작구,126.9739978,37.48957806,0,7,0,21,0,13990.0,38987.0,2
ㅼ_4845,동작구,126.9173009,37.50733912,1,9,0,15,0,9950.0,29555.0,2
ㅼ_5442,동작구,126.9853711,37.48061456,0,15,0,15,1,5348.0,14350.0,2
ㅼ_4943,동작구,126.9287523,37.48936795,0,26,1,43,1,8964.0,5078.0,2
ㅼ_5043,동작구,126.9400636,37.4894221,0,7,0,12,1,9376.0,536.0,2
ㅼ_4945,동작구,126.928615,37.50739439,0,7,0,8,1,7460.0,261.0,2
ㅼ_5341,동작구,126.9741242,37.47155143,0,2,0,17,1,5626.0,124.0,2
ㅼ_5444,동작구,126.9852474,37.49864119,0,3,0,7,0,4534.0,11867.0,2
ㅼ_4843,동작구,126.917441,37.48931271,0,12,0,24,1,5989.0,5509.0,2
ㅼ_5443,동작구,126.9853093,37.48962788,0,26,0,26,1,7444.0,21504.0,2
ㅼ_5242,동작구,126.9627509,37.48051386,0,9,0,18,1,6181.0,2330.0,2
ㅼ_5345,동작구,126.9738713,37.50760464,0,1,0,0,0,1624.0,,2
ㅼ_5046,동작구,126.9398617,37.51646179,0,13,1,21,0,2837.0,6059.0,2
ㅼ_5244,동작구,126.9626218,37.49854044,0,0,0,1,0,2833.0,8638.0,2
ㅼ_4946,동작구,126.9285462,37.51640759,0,24,0,18,0,5500.0,10861.0,2
ㅼ_5342,동작구,126.974061,37.48056475,0,18,0,35,2,10524.0,36696.0,2
ㅼ_4944,동작구,126.9286836,37.49838117,0,21,0,32,0,10466.0,37509.0,2
ㅼ_5144,동작구,126.9513091,37.49848843,0,11,0,20,0,9156.0,30760.0,2
ㅼ_4743,동작구,126.9061297,37.48925639,0,26,2,21,1,7862.0,11612.0,2
ㅼ_5246,동작구,126.9624926,37.51656695,0,0,0,0,0,461.0,1141.0,2
ㅼ_4744,동작구,126.9060583,37.49826959,0,17,0,15,0,9834.0,27825.0,2
ㅼ_5145,동작구,126.9512431,37.50750168,0,10,0,17,0,9878.0,31893.0,2
ㅼ_5044,동작구,126.9399963,37.49843534,0,10,0,11,0,11163.0,34500.0,2
ㅼ_5445,동작구,126.9851855,37.50765449,0,0,0,0,0,0.0,,2
ㅼ_5149,마포구,126.9509789,37.54355453,0,38,0,30,1,9326.0,974.0,1
ㅼ_5249,마포구,126.9622985,37.54360662,0,15,0,21,0,6755.0,17349.0,1
ㅼ_4651,마포구,126.8942357,37.56130398,0,0,0,9,0,1553.0,4967.0,1
ㅼ_4653,마포구,126.8940897,37.57933009,0,17,0,13,1,2630.0,1609.0,1
ㅼ_5148,마포구,126.951045,37.53454134,0,5,0,11,0,9270.0,17503.0,1
ㅼ_5151,마포구,126.9508467,37.56158087,0,11,0,15,0,7214.0,22322.0,1
ㅼ_4752,마포구,126.9054862,37.57037461,0,10,0,15,1,9709.0,5775.0,1
ㅼ_4949,마포구,126.9283399,37.5434471,0,3,0,10,1,4632.0,,1
ㅼ_4950,마포구,126.9282711,37.55246024,0,18,1,31,0,4947.0,46.0,1
ㅼ_4850,마포구,126.9169502,37.55240488,1,18,0,57,1,3347.0,15661.0,1
ㅼ_4749,마포구,126.905701,37.54333533,0,0,0,4,0,40.0,,1
ㅼ_4851,마포구,126.91688,37.561418,0,9,0,36,0,5586.0,22152.0,1
ㅼ_4952,마포구,126.9281333,37.57048649,0,10,0,15,1,3253.0,11012.0,1
ㅼ_5049,마포구,126.9396594,37.54350136,0,12,0,24,1,9922.0,,1
ㅼ_4650,마포구,126.8943087,37.55229091,0,4,0,7,0,640.0,,1
ㅼ_5250,마포구,126.9622337,37.55261981,0,19,0,18,0,10247.0,6054.0,1
ㅼ_5048,마포구,126.9397269,37.53448818,0,0,0,6,0,308.0,,1
ㅼ_4849,마포구,126.9170204,37.54339176,0,1,0,6,0,1823.0,,1
ㅼ_4554,마포구,126.8826904,37.58828443,0,1,0,3,0,2183.0,434.0,1
ㅼ_5251,마포구,126.962169,37.56163299,0,8,0,19,1,6987.0,4796.0,1
ㅼ_5150,마포구,126.9509128,37.55256771,0,16,0,15,0,10067.0,0.0,1
ㅼ_5050,마포구,126.9395919,37.55251452,1,23,0,27,0,4672.0,1072.0,1
ㅼ_4652,마포구,126.8941627,37.57031704,0,0,0,4,0,1575.0,4468.0,1
ㅼ_4750,마포구,126.9056294,37.55234844,0,11,0,37,1,7681.0,27109.0,1
ㅼ_4951,마포구,126.9282022,37.56147337,0,8,0,36,1,4486.0,15170.0,1
ㅼ_4751,마포구,126.9055578,37.56136153,1,12,0,31,0,9200.0,32978.0,1
ㅼ_4852,마포구,126.9168097,37.57043109,0,17,0,11,0,9925.0,21966.0,1
ㅼ_4553,마포구,126.8827649,37.57927142,0,1,0,12,0,3478.0,10935.0,1
ㅼ_4454,마포구,126.8713643,37.58822465,0,0,0,0,0,,,1
ㅼ_4252,마포구,126.8488691,37.57007591,0,3,0,4,0,4673.0,,1
ㅼ_4453,마포구,126.8714401,37.57921166,0,0,0,1,0,,,1
ㅼ_4654,마포구,126.8940166,37.58834312,0,0,0,2,0,1886.0,5739.0,1
ㅼ_4451,마포구,126.8715915,37.56118562,0,0,0,0,0,450.0,,1
ㅼ_4352,마포구,126.8601924,37.57013782,0,0,0,0,0,399.0,,1
ㅼ_4452,마포구,126.8715158,37.57019865,0,0,0,1,0,,,1
ㅼ_4351,마포구,126.8602695,37.56112482,0,11,0,8,0,9190.0,,1
ㅼ_4649,마포구,126.8943816,37.54327782,0,2,0,4,0,2002.0,7610.0,1
ㅼ_4753,마포구,126.9054146,37.57938768,0,13,0,20,0,7048.0,5679.0,1
ㅼ_4353,마포구,126.8601153,37.57915081,0,0,0,0,0,,,1
ㅼ_4551,마포구,126.8829136,37.56124535,0,0,0,1,0,,,1
ㅼ_4550,마포구,126.8829879,37.55223229,0,0,0,0,0,375.0,,1
ㅼ_4552,마포구,126.8828393,37.57025839,0,0,0,0,0,,,1
ㅼ_4852,서대문구,126.9168097,37.57043109,0,17,0,11,0,9925.0,21966.0,0
ㅼ_4854,서대문구,126.9166691,37.58845725,1,17,0,21,1,10409.0,26831.0,0
ㅼ_5154,서대문구,126.9506481,37.58862028,0,15,0,6,0,6528.0,19509.0,0
ㅼ_5151,서대문구,126.9508467,37.56158087,0,11,0,15,0,7214.0,22322.0,0
ㅼ_5152,서대문구,126.9507805,37.57059402,0,3,0,3,0,1651.0,4984.0,0
ㅼ_4953,서대문구,126.9280644,37.57949959,1,7,0,17,1,6762.0,22266.0,0
ㅼ_4753,서대문구,126.9054146,37.57938768,0,13,0,20,0,7048.0,5679.0,0
ㅼ_5052,서대문구,126.9394569,37.5705408,0,0,0,4,0,1151.0,4293.0,0
ㅼ_5351,서대문구,126.9734913,37.56168403,0,27,0,31,3,983.0,3217.0,0
ㅼ_5252,서대문구,126.9621042,37.57064616,1,26,1,13,2,8980.0,,0
ㅼ_4853,서대문구,126.9167394,37.57944418,0,13,0,29,1,14599.0,2217.0,0
ㅼ_4952,서대문구,126.9281333,37.57048649,0,10,0,15,1,3253.0,11012.0,0
ㅼ_5054,서대문구,126.9393217,37.58856702,0,12,0,17,1,6677.0,18890.0,0
ㅼ_5055,서대문구,126.9392541,37.59758012,0,7,0,9,0,5592.0,4072.0,0
ㅼ_4752,서대문구,126.9054862,37.57037461,0,10,0,15,1,9709.0,5775.0,0
ㅼ_5050,서대문구,126.9395919,37.55251452,1,23,0,27,0,4672.0,1072.0,0
ㅼ_4954,서대문구,126.9279954,37.58851268,0,2,0,7,0,5259.0,10911.0,0
ㅼ_5053,서대문구,126.9393893,37.57955392,1,5,1,4,1,3708.0,11614.0,0
ㅼ_5051,서대문구,126.9395244,37.56152767,0,17,1,26,1,802.0,6521.0,0
ㅼ_5156,서대문구,126.9505155,37.60664649,0,0,0,3,0,1590.0,735.0,0
ㅼ_5251,서대문구,126.962169,37.56163299,0,8,0,19,1,6987.0,4796.0,0
ㅼ_4950,서대문구,126.9282711,37.55246024,0,18,1,31,0,4947.0,46.0,0
ㅼ_5150,서대문구,126.9509128,37.55256771,0,16,0,15,0,10067.0,0.0,0
ㅼ_5153,서대문구,126.9507143,37.57960716,0,2,0,5,0,3447.0,638.0,0
ㅼ_5155,서대문구,126.9505818,37.59763339,0,5,0,7,1,5857.0,348.0,0
ㅼ_4955,서대문구,126.9279264,37.59752575,0,17,0,8,1,9031.0,24975.0,0
ㅼ_4951,서대문구,126.9282022,37.56147337,0,8,0,36,1,4486.0,15170.0,0
ㅼ_4754,서대문구,126.9053429,37.58840073,0,6,0,15,1,6426.0,18955.0,0
ㅼ_5255,서대문구,126.9619096,37.59768558,0,4,0,5,1,1655.0,5309.0,0
ㅼ_5253,서대문구,126.9620393,37.57965932,0,4,1,6,0,3465.0,10661.0,0
ㅼ_5056,서대문구,126.9391864,37.60659319,0,8,0,1,0,3764.0,10568.0,0
ㅼ_5254,서대문구,126.9619745,37.58867246,0,0,0,3,0,615.0,1767.0,0
ㅼ_5941,서초구,127.041977,37.47183393,0,9,0,27,0,4384.0,16030.0,1
ㅼ_5739,서초구,127.0194746,37.45371728,0,0,0,0,0,1448.0,4578.0,1
ㅼ_5646,서초구,127.0077548,37.51676426,0,3,0,5,0,4607.0,,1
ㅼ_5441,서초구,126.9854329,37.47160122,0,4,0,2,0,2173.0,4355.0,1
ㅼ_5641,서초구,127.0080504,37.47169755,0,0,0,0,0,83.0,230.0,1
ㅼ_5842,서초구,127.0306117,37.48080295,0,9,0,16,0,963.0,2428.0,1
ㅼ_6440,서초구,127.0985699,37.46302608,0,0,0,5,0,3485.0,0.0,1
ㅼ_5545,서초구,126.9964997,37.50770326,0,5,0,6,1,4865.0,13591.0,1
ㅼ_6239,서초구,127.0760055,37.45393361,0,0,0,0,0,133.0,325.0,1
ㅼ_5940,서초구,127.042032,37.4628205,0,3,0,1,0,340.0,1061.0,1
ㅼ_6139,서초구,127.0646993,37.45389251,0,0,0,1,0,3253.0,8039.0,1
ㅼ_5740,서초구,127.019417,37.46273069,0,1,0,6,0,2544.0,6859.0,1
ㅼ_6038,서초구,127.0534467,37.44483685,0,2,0,2,0,680.0,1935.0,1
ㅼ_6041,서초구,127.0532859,37.47187722,0,1,0,3,0,2337.0,2600.0,1
ㅼ_5643,서초구,127.0079322,37.48972427,0,14,0,33,1,3852.0,14683.0,1
ㅼ_6240,서초구,127.0759546,37.4629471,0,0,0,0,0,41.0,107.0,1
ㅼ_6338,서초구,127.0873613,37.44496013,0,0,0,0,0,,6.0,1
ㅼ_6339,서초구,127.0873118,37.45397364,0,0,0,0,0,137.0,343.0,1
ㅼ_5440,서초구,126.9854947,37.46258786,0,0,0,1,0,571.0,931.0,1
ㅼ_6037,서초구,127.0535002,37.43582337,0,0,0,0,0,,10.0,1
ㅼ_6236,서초구,127.0761581,37.42689308,0,0,0,0,0,,0.0,1
ㅼ_5645,서초구,127.0078139,37.50775094,1,20,0,4,1,7295.0,21166.0,1
ㅼ_5747,서초구,127.0190125,37.52582419,0,12,0,14,0,3225.0,977.0,1
ㅼ_5742,서초구,127.0193015,37.48075747,0,5,0,5,1,2773.0,8181.0,1
ㅼ_5544,서초구,126.9965602,37.49868995,0,5,0,10,0,6884.0,20009.0,1
ㅼ_5639,서초구,127.0081685,37.45367077,0,0,0,1,0,464.0,1415.0,1
ㅼ_6341,서초구,127.0872127,37.47200061,0,1,0,5,0,3082.0,45.0,1
ㅼ_5642,서초구,127.0079914,37.48071092,0,9,0,14,0,5206.0,16624.0,1
ㅼ_5445,서초구,126.9851855,37.50765449,0,0,0,0,0,0.0,,1
ㅼ_5543,서초구,126.9966207,37.48967662,0,6,0,7,0,5925.0,17778.0,1
ㅼ_5938,서초구,127.0421419,37.4447936,0,0,0,0,0,,0.0,1
ㅼ_5939,서초구,127.0420869,37.45380706,0,0,0,0,0,,9.0,1
ㅼ_5744,서초구,127.019186,37.4987842,0,13,0,30,0,12028.0,35295.0,1
ㅼ_6340,서초구,127.0872622,37.46298713,0,0,0,1,0,268.0,201.0,1
ㅼ_5540,서초구,126.9968021,37.46263656,0,0,0,0,0,,15.0,1
ㅼ_5741,서초구,127.0193593,37.47174409,0,0,0,3,0,2019.0,4294.0,1
ㅼ_6137,서초구,127.0648037,37.43586553,0,0,0,0,0,130.0,336.0,1
ㅼ_5841,서초구,127.0306681,37.47178955,0,4,0,3,1,2229.0,6696.0,1
ㅼ_5442,서초구,126.9853711,37.48061456,0,15,0,15,1,5348.0,14350.0,1
ㅼ_5942,서초구,127.041922,37.48084734,0,13,0,27,1,4043.0,10142.0,1
ㅼ_5745,서초구,127.0191282,37.50779755,1,23,0,50,0,5976.0,21959.0,1
ㅼ_5843,서초구,127.0305553,37.48981633,0,23,0,41,1,6370.0,16556.0,1
ㅼ_6039,서초구,127.0533931,37.45385032,0,0,0,4,0,2093.0,5094.0,1
ㅼ_5644,서초구,127.0078731,37.49873762,0,11,1,8,0,3035.0,8345.0,1
ㅼ_5444,서초구,126.9852474,37.49864119,0,3,0,7,0,4534.0,11867.0,1
ㅼ_5443,서초구,126.9853093,37.48962788,0,26,0,26,1,7444.0,21504.0,1
ㅼ_5541,서초구,126.9967417,37.47164992,0,0,0,0,0,805.0,2453.0,1
ㅼ_6040,서초구,127.0533395,37.46286378,0,0,0,0,0,327.0,770.0,1
ㅼ_5844,서초구,127.0304989,37.49882971,0,56,0,63,0,2393.0,1994.0,1
ㅼ_5542,서초구,126.9966812,37.48066328,0,13,0,15,1,5551.0,17474.0,1
ㅼ_5840,서초구,127.0307245,37.46277614,0,2,0,3,0,3160.0,8770.0,1
ㅼ_5746,서초구,127.0190704,37.51681088,0,33,0,40,1,4788.0,10843.0,1
ㅼ_6138,서초구,127.0647515,37.44487903,0,0,0,0,0,,36.0,1
ㅼ_5743,서초구,127.0192438,37.48977085,1,18,0,16,0,5436.0,18628.0,1
ㅼ_5640,서초구,127.0081095,37.46268416,0,3,0,0,0,,81.0,1
